,OP,TABLE,SAVE,CAT,NAME,TYPE,START,STOP,DEFAULT
2178,RCHRES,PLNK-PARM3,PLANK,PARAMETERS,PALDH,R,60,70,0
2179,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,OPNID,C,0,10,None
2180,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,SEED,R,10,20,0
2181,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,MXSTAY,R,20,30,0
2182,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,OREF,R,30,40,0.0001
2183,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,CLALDH,R,40,50,50
2184,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,PHYSET,R,50,60,0
2185,RCHRES,PHYTO-PARM,PLANK,PARAMETERS,REFSET,R,60,70,0
2186,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,OPNID,C,0,10,None
2187,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,MZOEAT,R,10,20,0.055
2188,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZFIL20,R,20,30,-999
2189,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZRES20,R,30,40,0.0015
2190,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZD,R,40,50,0.0001
2191,RCHRES,ZOO-PARM1,PLANK,PARAMETERS,OXZD,R,50,60,0.03
2192,RCHRES,ZOO-PARM2,PLANK,PARAMETERS,OPNID,C,0,10,None
2193,RCHRES,ZOO-PARM2,PLANK,PARAMETERS,TCZFIL,R,10,20,1.17
2194,RCHRES,ZOO-PARM2,PLANK,PARAMETERS,TCZRES,R,20,30,1.07
2195,RCHRES,ZOO-PARM2,PLANK,PARAMETERS,ZEXDEL,R,30,40,0.7
2196,RCHRES,ZOO-PARM2,PLANK,PARAMETERS,ZOMASS,R,40,50,0.0003
2197,RCHRES,BENAL-PARM,PLANK,PARAMETERS,OPNID,C,0,10,None
2198,RCHRES,BENAL-PARM,PLANK,PARAMETERS,MBAL,R,10,20,600
2199,RCHRES,BENAL-PARM,PLANK,PARAMETERS,CFBALR,R,20,30,1
2200,RCHRES,BENAL-PARM,PLANK,PARAMETERS,CFBALG,R,30,40,1
2201,RCHRES,BENAL-PARM,PLANK,PARAMETERS,MINBAL,R,40,50,0.0001
2202,RCHRES,BENAL-PARM,PLANK,PARAMETERS,CAMPR,R,50,60,0.001
2203,RCHRES,BENAL-PARM,PLANK,PARAMETERS,FRAVL,R,60,70,0
2204,RCHRES,BENAL-PARM,PLANK,PARAMETERS,NMAXFX,R,70,80,10
2205,RCHRES,PLNK-INIT,PLANK,STATES,OPNID,C,0,10,None
2206,RCHRES,PLNK-INIT,PLANK,STATES,PHYTO,R,10,20,9.60E-07
2207,RCHRES,PLNK-INIT,PLANK,STATES,ZOO,R,20,30,0.03
2208,RCHRES,PLNK-INIT,PLANK,STATES,BENAL,R,30,40,1.00E-08
2209,RCHRES,PLNK-INIT,PLANK,STATES,ORN,R,40,50,0
2210,RCHRES,PLNK-INIT,PLANK,STATES,ORP,R,50,60,0
2211,RCHRES,PLNK-INIT,PLANK,STATES,ORC,R,60,70,0
2212,RCHRES,PH-PARM1,PHCARB,PARAMETERS,OPNID,C,0,10,None
2213,RCHRES,PH-PARM1,PHCARB,PARAMETERS,PHCNT,I,10,15,25
2214,RCHRES,PH-PARM1,PHCARB,PARAMETERS,ALKCON,I,15,20,1
2215,RCHRES,PH-PARM2,PHCARB,PARAMETERS,OPNID,C,0,10,None
2216,RCHRES,PH-PARM2,PHCARB,PARAMETERS,CFCINV,R,10,20,0.913
2217,RCHRES,PH-PARM2,PHCARB,PARAMETERS,BRCO21,R,20,30,62
2218,RCHRES,PH-PARM2,PHCARB,PARAMETERS,BRCO22,R,30,40,62
2219,RCHRES,PH-INIT,PHCARB,STATES,OPNID,C,0,10,None
2220,RCHRES,PH-INIT,PHCARB,STATES,TIC,R,10,20,0
2221,RCHRES,PH-INIT,PHCARB,STATES,CO2,R,20,30,0
2222,RCHRES,PH-INIT,PHCARB,STATES,PH,R,30,40,7
2223,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,OPNID,C,0,10,None
2224,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG1,I,10,15,3
2225,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG2,I,15,20,4
2226,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG3,I,20,25,1
2227,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG4,I,25,30,0
2228,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG5,I,30,35,0
2229,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG6,I,35,40,0
2230,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG7,I,40,45,0
2231,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG8,I,45,50,0
2232,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG9,I,50,55,0
2233,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG10,I,55,60,0
2234,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG11,I,60,65,0
2235,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG12,I,65,70,0
2236,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG13,I,70,75,0
2237,RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG14,I,75,80,0
2238,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,OPNID,C,0,10,None
2239,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM1,R,10,20,1
2240,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM2,R,20,30,6.50E-32
2241,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM3,R,30,40,-1
2242,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM4,R,40,50,0.95
2243,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM5,R,50,60,2.5
2244,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM6,R,60,70,0
2245,RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM7,R,70,80,0
2246,RCHRES,ACID-INIT,ACIDPH,STATES,OPNID,C,0,10,None
2247,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC1,R,10,20,0
2248,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC2,R,20,30,0
2249,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC3,R,30,40,0
2250,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC4,R,40,50,0
2251,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC5,R,50,60,0
2252,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC6,R,60,70,0
2253,RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC7,R,70,80,0
2254,RCHRES,BENAL-FLAGS,PLANK,FLAGS,OPNID,C,0,10,None
2255,RCHRES,BENAL-FLAGS,PLANK,FLAGS,NUMBAL,I,10,15,0
2256,RCHRES,BENAL-FLAGS,PLANK,FLAGS,BINVFG,I,15,20,1
2257,RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG1,I,20,25,0
2258,RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG2,I,25,30,0
2259,RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG3,I,30,35,0
2260,RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG4,I,35,40,0
2261,RCHRES,BENAL-GROW,PLANK,PARAMETERS,OPNID,C,0,10,None
2262,RCHRES,BENAL-GROW,PLANK,PARAMETERS,MBALGR,R,10,20,0.3
2263,RCHRES,BENAL-GROW,PLANK,PARAMETERS,TCBALG,R,20,30,1.07
2264,RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMNB,R,30,40,0.045
2265,RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMPB,R,40,50,0.015
2266,RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMD1,R,50,60,0.1
2267,RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMD2,R,60,70,100
2268,RCHRES,BENAL-GROW,PLANK,PARAMETERS,CSLIT,R,70,80,250
2269,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,OPNID,C,0,10,None
2270,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,BALR20,R,10,20,0.004
2271,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,TCBALR,R,20,30,1.07
2272,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,CSLOF1,R,30,40,0.0007
2273,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,CSLOF2,R,40,50,0.0007
2274,RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,GRORES,R,50,60,0.075
2275,RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,OPNID,C,0,10,None
2276,RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,CREMVL,R,10,20,0.05
2277,RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,CMMBI,R,20,30,0.05
2278,RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,BINV,R,30,40,0
2279,RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,TCGRAZ,R,40,50,1
2280,RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,OPNID,C,0,10,None
2281,RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CTRBQ1,R,10,20,0
2282,RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CTRBQ2,R,20,30,1
2283,RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CKTRB1,R,30,40,0
2284,RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CKTRB2,R,40,50,1
2285,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,OPNID,C,0,10,None
2286,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,FRRIF,R,10,20,1
2287,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,CMMV,R,20,30,1
2288,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ1,R,30,40,0
2289,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ2,R,40,50,0
2290,RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ3,R,50,60,0
2291,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,OPNID,C,0,10,None
2292,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF1,R,10,18,1
2293,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF2,R,18,26,1
2294,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF3,R,26,34,1
2295,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF4,R,34,42,1
2296,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF1,R,42,50,1
2297,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF2,R,50,58,1
2298,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF3,R,58,66,1
2299,RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF4,R,66,74,1
2300,RCHRES,BENAL-INIT,PLANK,STATES,OPNID,C,0,10,None
2301,RCHRES,BENAL-INIT,PLANK,STATES,BENAL1,R,10,20,0
2302,RCHRES,BENAL-INIT,PLANK,STATES,BENAL2,R,20,30,0
2303,RCHRES,BENAL-INIT,PLANK,STATES,BENAL3,R,30,40,0
2304,RCHRES,BENAL-INIT,PLANK,STATES,BENAL4,R,10,20,0
2305,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,OPNID,C,0,10,None
2306,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,NMINGR,R,10,20,0.001
2307,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,PMINGR,R,20,30,0.001
2308,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,CMINGR,R,30,40,0.001
2309,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,LMINGR,R,40,50,0.001
2310,RCHRES,PLNK-PARM4,PLANK,PARAMETERS,NMINC,R,50,60,0.001
2311,RCHRES,MON-BINV,PLANK,MONTHLYS,OPNID,C,0,10,None
2312,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM1,R,10,15,0
2313,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM2,R,15,20,0
2314,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM3,R,20,25,0
2315,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM4,R,25,30,0
2316,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM5,R,30,35,0
2317,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM6,R,35,40,0
2318,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM7,R,40,45,0
2319,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM8,R,45,50,0
2320,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM9,R,50,55,0
2321,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM10,R,55,60,0
2322,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM11,R,60,65,0
2323,RCHRES,MON-BINV,PLANK,MONTHLYS,BINVM12,R,65,70,0
2324,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,OPNID,C,0,10,None
2325,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,SHADFG,R,10,20,0
2326,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,TOPFL,R,20,30,41
2327,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,VEGFL,R,30,40,42
2328,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,NSSP,R,40,50,0
2329,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,LATDEG,R,50,60,40
2330,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,LONDEG,R,60,70,-90
2331,RCHRES,SHADE-PARM,HTRCH,PARAMETERS,LONSTD,R,70,80,-90
2332,FTABLES,FTABLE,FTABLES,FTABLES,Depth,R,0,10,0
2333,FTABLES,FTABLE,FTABLES,FTABLES,Area,R,10,20,0
2334,FTABLES,FTABLE,FTABLES,FTABLES,Volume,R,20,30,0
2335,FTABLES,FTABLE,FTABLES,FTABLES,Disch1,R,30,40,0
2336,FTABLES,FTABLE,FTABLES,FTABLES,Disch2,R,40,50,0
2337,FTABLES,FTABLE,FTABLES,FTABLES,Disch3,R,50,60,0
2338,FTABLES,FTABLE,FTABLES,FTABLES,Disch4,R,60,70,0
2339,FTABLES,FTABLE,FTABLES,FTABLES,Disch5,R,70,80,0
2340,GLOBAL,START,GLOBAL,START,SYR,C,14,18,1900
2341,GLOBAL,START,GLOBAL,START,SMO,C,19,21,1
2342,GLOBAL,START,GLOBAL,START,SDA,C,22,24,1
2343,GLOBAL,START,GLOBAL,START,SHR,C,25,27,0
2344,GLOBAL,START,GLOBAL,START,SMI,C,28,30,0
2345,GLOBAL,START,GLOBAL,START,EYR,C,39,43,1900
2346,GLOBAL,START,GLOBAL,START,EMO,C,44,46,12
2347,GLOBAL,START,GLOBAL,START,EDA,C,47,49,31
2348,GLOBAL,START,GLOBAL,START,EHR,C,50,52,24
2349,GLOBAL,START,GLOBAL,START,EMI,C,53,55,0
2350,EXT SOURCES,na,GLOBAL,EXT SOURCES,SVOL,C,0,6,*
2351,EXT SOURCES,na,GLOBAL,EXT SOURCES,SVOLNO,C,6,11,na
2352,EXT SOURCES,na,GLOBAL,EXT SOURCES,SMEMN,C,11,17,na
2353,EXT SOURCES,na,GLOBAL,EXT SOURCES,SMEMSB,C,17,20,31
2354,EXT SOURCES,na,GLOBAL,EXT SOURCES,SSYST,C,20,24,ENGL
2355,EXT SOURCES,na,GLOBAL,EXT SOURCES,SGAPST,C,24,28,na
2356,EXT SOURCES,na,GLOBAL,EXT SOURCES,MFACTOR,R,28,38,1
2357,EXT SOURCES,na,GLOBAL,EXT SOURCES,TRAN,C,38,43,na
2358,EXT SOURCES,na,GLOBAL,EXT SOURCES,TVOL,C,43,50,na
2359,EXT SOURCES,na,GLOBAL,EXT SOURCES,TOPFST,C,50,54,na
2360,EXT SOURCES,na,GLOBAL,EXT SOURCES,TOPLST,C,54,58,na
2361,EXT SOURCES,na,GLOBAL,EXT SOURCES,TGRPN,C,58,65,na
2362,EXT SOURCES,na,GLOBAL,EXT SOURCES,TMEMN,C,65,71,na
2363,EXT SOURCES,na,GLOBAL,EXT SOURCES,TMEMSB,C,71,75,na
2364,NETWORK,na,GLOBAL,NETWORK,SVOL,C,0,6,na
2365,NETWORK,na,GLOBAL,NETWORK,SVOLNO,C,6,11,na
2366,NETWORK,na,GLOBAL,NETWORK,SGRPN,C,11,18,na
2367,NETWORK,na,GLOBAL,NETWORK,SMEMN,C,18,24,na
2368,NETWORK,na,GLOBAL,NETWORK,SMEMSB1,C,24,26,na
2369,NETWORK,na,GLOBAL,NETWORK,SMEMSB2,C,27,28,na
2370,NETWORK,na,GLOBAL,NETWORK,MFACTOR,R,28,38,1
2371,NETWORK,na,GLOBAL,NETWORK,TRAN,C,38,43,na
2372,NETWORK,na,GLOBAL,NETWORK,TVOL,C,43,50,na
2373,NETWORK,na,GLOBAL,NETWORK,TOPFST,C,50,54,na
2374,NETWORK,na,GLOBAL,NETWORK,TOPLST,C,54,58,na
2375,NETWORK,na,GLOBAL,NETWORK,TGRPN,C,58,65,na
2376,NETWORK,na,GLOBAL,NETWORK,TMEMN,C,65,71,na
2377,NETWORK,na,GLOBAL,NETWORK,TMEMSB1,C,72,73,na
2378,NETWORK,na,GLOBAL,NETWORK,TMEMSB2,C,74,75,na
2379,SCHEMATIC,na,GLOBAL,SCHEMATIC,SVOL,C,0,6,na
2380,SCHEMATIC,na,GLOBAL,SCHEMATIC,SVOLNO,C,6,10,na
2381,SCHEMATIC,na,GLOBAL,SCHEMATIC,AFACTR,R,28,38,1
2382,SCHEMATIC,na,GLOBAL,SCHEMATIC,TVOL,C,43,49,na
2383,SCHEMATIC,na,GLOBAL,SCHEMATIC,TVOLNO,C,49,53,na
2384,SCHEMATIC,na,GLOBAL,SCHEMATIC,MLNO,C,56,60,na
2385,SCHEMATIC,na,GLOBAL,SCHEMATIC,TMEMSB1,C,72,73,na
2386,SCHEMATIC,na,GLOBAL,SCHEMATIC,TMEMSB2,C,74,75,na
2387,MASS-LINK,na,GLOBAL,MASS-LINK,SVOL,C,0,11,na
2388,MASS-LINK,na,GLOBAL,MASS-LINK,SGRPN,C,11,18,na
2389,MASS-LINK,na,GLOBAL,MASS-LINK,SMEMN,C,18,24,na
2390,MASS-LINK,na,GLOBAL,MASS-LINK,SMEMSB1,C,25,26,na
2391,MASS-LINK,na,GLOBAL,MASS-LINK,SMEMSB2,C,27,28,na
2392,MASS-LINK,na,GLOBAL,MASS-LINK,MFACTOR,R,28,43,1
2393,MASS-LINK,na,GLOBAL,MASS-LINK,TVOL,C,43,58,na
2394,MASS-LINK,na,GLOBAL,MASS-LINK,TGRPN,C,58,65,na
2395,MASS-LINK,na,GLOBAL,MASS-LINK,TMEMN,C,65,71,na
2396,MASS-LINK,na,GLOBAL,MASS-LINK,TMEMSB1,C,72,73,na
2397,MASS-LINK,na,GLOBAL,MASS-LINK,TMEMSB2,C,74,75,na
2398,GENER,OPCODE,GENER,OPCODES,OPNID,C,0,10,0
2399,GENER,OPCODE,GENER,OPCODES,OPCODE,I,11,16,0
2400,GENER,PARM,GENER,INFO,OPNID,C,0,10,0
2401,GENER,PARM,GENER,INFO,K,R,11,21,0.0E0
2402,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,OPTYP,C,0,8,na
2403,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,RANGE1,C,8,11,na
2404,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,RANGE2,C,11,15,na
2405,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,DC,C,15,17,na
2406,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,DS,C,17,18,na
2407,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,YR,C,20,24,na
2408,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,MO,C,25,27,na
2409,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,DA,C,28,30,na
2410,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,HR,C,31,33,na
2411,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,MN,C,34,36,na
2412,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,D,C,36,38,2
2413,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,T,I,38,40,3
2414,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,VARI,C,42,48,na
2415,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,S1,C,48,51,na
2416,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,S2,C,51,54,na
2417,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,S3,C,54,55,na
2418,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,AC,C,57,60,na
2419,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,VALUE,R,60,70,0
2420,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,TC,C,71,73,na
2421,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,TS,C,74,77,na
2422,SPEC-ACTIONS,ACTIONS,SPEC-ACTIONS,SPEC-ACTIONS,NUM,C,77,80,na
