HSPF_BLOCK,HSPF_TABLE,HSPF_TABLE_EXT,HDF_TABLE,TEMPLATE,HSPF_MANUAL_SORT_ORDER,TABLE_HEADER,TABLE_HELP
PERLND,PHOS-FSTPM,PHOS-FSTPMlower,/PERLND/PHOS/PHOS-FSTPM/LOWER,,185,"*** <PLS > Phosphorus first-order parameters  (/day)
*** x -  x      KDSP      KADP      KIMP       KMP","*** Phosphorus first-order reaction parameters.  The entire table has to
*** be supplied four times; first for the surface layer, second for the
*** upper layer, third for the lower layer and fourth for the active
*** groundwater layer.  If one or more occurrences of the table are
*** missing, all reaction parameters for the affected layer(s) will be
*** defaulted to zero."
PERLND,PHOS-FSTPM,PHOS-FSTPMsurface,/PERLND/PHOS/PHOS-FSTPM/SURFACE,,183,"*** <PLS > Phosphorus first-order parameters  (/day)
*** x -  x      KDSP      KADP      KIMP       KMP","*** Phosphorus first-order reaction parameters.  The entire table has to
*** be supplied four times; first for the surface layer, second for the
*** upper layer, third for the lower layer and fourth for the active
*** groundwater layer.  If one or more occurrences of the table are
*** missing, all reaction parameters for the affected layer(s) will be
*** defaulted to zero."
PERLND,PHOS-FSTPM,PHOS-FSTPMupper,/PERLND/PHOS/PHOS-FSTPM/UPPER,,184,"*** <PLS > Phosphorus first-order parameters  (/day)
*** x -  x      KDSP      KADP      KIMP       KMP","*** Phosphorus first-order reaction parameters.  The entire table has to
*** be supplied four times; first for the surface layer, second for the
*** upper layer, third for the lower layer and fourth for the active
*** groundwater layer.  If one or more occurrences of the table are
*** missing, all reaction parameters for the affected layer(s) will be
*** defaulted to zero."
PERLND,PHOS-STOR1,PHOS-STOR1groundwater,/PERLND/PHOS/PHOS-STOR1/GROUNDWATER,,207,"*** <PLS >  Initial phosphorus in soil layer (kg/ha)
*** x -  x      ORGP      P4AD      P4SU      PLTP","*** Initial phosphorus storage in a specified layer. The values given in
*** this table apply to one of the following soil storages: surface, upper
*** principal, lower or groundwater."
PERLND,PHOS-STOR1,PHOS-STOR1lower,/PERLND/PHOS/PHOS-STOR1/LOWER,,206,"*** <PLS >  Initial phosphorus in soil layer (kg/ha)
*** x -  x      ORGP      P4AD      P4SU      PLTP","*** Initial phosphorus storage in a specified layer. The values given in
*** this table apply to one of the following soil storages: surface, upper
*** principal, lower or groundwater."
PERLND,PHOS-STOR1,PHOS-STOR1surface,/PERLND/PHOS/PHOS-STOR1/SURFACE,,203,"*** <PLS >  Initial phosphorus in soil layer (kg/ha)
*** x -  x      ORGP      P4AD      P4SU      PLTP","*** Initial phosphorus storage in a specified layer. The values given in
*** this table apply to one of the following soil storages: surface, upper
*** principal, lower or groundwater."
PERLND,PHOS-STOR1,PHOS-STOR1upper,/PERLND/PHOS/PHOS-STOR1/UPPER,,204,"*** <PLS >  Initial phosphorus in soil layer (kg/ha)
*** x -  x      ORGP      P4AD      P4SU      PLTP","*** Initial phosphorus storage in a specified layer. The values given in
*** this table apply to one of the following soil storages: surface, upper
*** principal, lower or groundwater."
PERLND,PHOS-STOR2,PHOS-STOR2,/PERLND/PHOS/PARAMETERS,,205,"*** <PLS >  Phosphate in interflow (kg/ha)
*** x -  x     IP4SU","*** This table specifies the initial storage of phosphate in upper layer
*** transitory (interflow) storage."
PERLND,PHOS-SVALPM,PHOS-SVALPMgroundwater,/PERLND/PHOS/PHOS-SVALPM/GROUNDWATER,,191,"***        Parameters for Freundlich method
*** <PLS >      XFIX        K1        N1
*** x -  x     (ppm) (complex)","*** Phosphorus single value Freundlich adsorption/desorption parameter
*** This table is only used if FORPFG=1 in Table-type PHOS-FLAGS.  The
*** system expects this table to appear four times; first for the surface
*** layer, second for the upper layer, third for the lower layer and
*** fourth for the active groundwater layer."
PERLND,PHOS-SVALPM,PHOS-SVALPMlower,/PERLND/PHOS/PHOS-SVALPM/LOWER,,190,"***        Parameters for Freundlich method
*** <PLS >      XFIX        K1        N1
*** x -  x     (ppm) (complex)","*** Phosphorus single value Freundlich adsorption/desorption parameter
*** This table is only used if FORPFG=1 in Table-type PHOS-FLAGS.  The
*** system expects this table to appear four times; first for the surface
*** layer, second for the upper layer, third for the lower layer and
*** fourth for the active groundwater layer."
PERLND,PHOS-SVALPM,PHOS-SVALPMsurface,/PERLND/PHOS/PHOS-SVALPM/SURFACE,,188,"***        Parameters for Freundlich method
*** <PLS >      XFIX        K1        N1
*** x -  x     (ppm) (complex)","*** Phosphorus single value Freundlich adsorption/desorption parameter
*** This table is only used if FORPFG=1 in Table-type PHOS-FLAGS.  The
*** system expects this table to appear four times; first for the surface
*** layer, second for the upper layer, third for the lower layer and
*** fourth for the active groundwater layer."
PERLND,PHOS-SVALPM,PHOS-SVALPMupper,/PERLND/PHOS/PHOS-SVALPM/UPPER,,189,"***        Parameters for Freundlich method
*** <PLS >      XFIX        K1        N1
*** x -  x     (ppm) (complex)","*** Phosphorus single value Freundlich adsorption/desorption parameter
*** This table is only used if FORPFG=1 in Table-type PHOS-FLAGS.  The
*** system expects this table to appear four times; first for the surface
*** layer, second for the upper layer, third for the lower layer and
*** fourth for the active groundwater layer."
PERLND,PHOS-UPTAKE,PHOS-UPTAKE,/PERLND/PHOS/PARAMETERS,,192,"*** <PLS > Phosphorus plant uptake parms (/day)
*** x -  x     SKPLP     UKPLP     LKPLP     AKPLP","*** Phosphorus first-order plant uptake parameters.  This table is only
*** required if VPUTFG=0 and PUPTFG=0."
PERLND,PHOS-YIELD,PHOS-YIELD,/PERLND/PHOS/PARAMETERS,,197,"*** <PLS >    PUPTGT    PMXRAT
*** x -  x   (kg/ha)       (-)","*** This table is required when yield-based plant uptake is being
*** simulated (PUPTFG=1 in Table-type PHOS-FLAGS)."
PERLND,PQL-AD-FLAGS,PQL-AD-FLAGS,/PERLND/PQUAL/FLAGS,,68,"***                        Atmospheric Deposition Flags
***  <PLS>  QUAL1  QUAL2  QUAL3  QUAL4  QUAL5  QUAL6  QUAL7  QUAL8  QUAL9 QUAL10
*** x -  x <F><C> <F><C> <F><C> <F><C> <F><C> <F><C> <F><C> <F><C> <F><C> <F><C>",*** Quality constituent atmospheric deposition flags.
PERLND,PRINT-INFO,PRINT-INFO,/PERLND/GENERAL/PRINT,,5,"*** <PLS >                       Print-flags                           PIVL  PYR
*** x -  x ATMP SNOW PWAT  SED  PST  PWG PQAL MSTL PEST NITR PHOS TRAC","*** HSPF permits the user to vary the printout level (maximum
*** frequency) for the various active sections of an operation: 2 means
*** every PIVL intervals, 3 means every day, 4 means every month, 5
*** means every year, 6 means never."
PERLND,PSTEMP-PARM1,PSTEMP-PARM1,/PERLND/PSTEMP/PARAMETERS,,49,"*** <PLS >  Flags for section PSTEMP
*** x -  x SLTV ULTV LGTV TSOP",*** Temperature simulation flags for section PSTEMP.
PERLND,PSTEMP-PARM2,PSTEMP-PARM2,/PERLND/PSTEMP/PARAMETERS,,50,"*** <PLS >      ASLT      BSLT     ULTP1     ULTP2     LGTP1     LGTP2
*** x -  x   (deg C)   (deg C)             (deg C)             (deg C)",*** Second group of PSTEMP (temperature estimating) parameters.
PERLND,PSTEMP-TEMPS,PSTEMP-TEMPS,/PERLND/PSTEMP/PARAMETERS,,57,"*** <PLS >  Initial temperatures (deg C)
*** x -  x     AIRTC     SLTMP     ULTMP     LGTMP",*** PSTEMP initial temperature parameters.
PERLND,PWAT-CANOPY,PWAT-CANOPY,/PERLND/PWATER/CANOPY,,212,"*** <PLS >    CANOPY         CANOPY     CEPSC      CEPS
*** x -  x         #           NAME      (mm)      (mm)   ","*** Name, interception storage capacity and initial interception storage
*** for this canopy layer."
PERLND,PWAT-PARM1,PWAT-PARM1,/PERLND/PWATER/PARAMETERS,,16,"    <PLS >***                Flags
*** x -  x CSNO RTOP UZFG  VCS  VUZ  VNN VIFW VIRC  VLE IFFC  HWT IRRG IFRD NCAN",*** First group of PWATER Parameters (flags).
PERLND,PWAT-PARM2,PWAT-PARM2,/PERLND/PWATER/PARAMETERS,,17,"*** <PLS>    FOREST      LZSN    INFILT      LSUR     SLSUR     KVARY     AGWRC
*** x -  x               (mms)  (mms/hr)       (m)             (1/mms)   (1/day)",*** Second group of PWATER Parameters.
PERLND,PWAT-PARM3,PWAT-PARM3,/PERLND/PWATER/PARAMETERS,,18,"*** <PLS>    PETMAX    PETMIN    INFEXP    INFILD    DEEPFR    BASETP    AGWETP
*** x -  x   (deg C)   (deg C)",*** Third group of PWATER Parameters.
PERLND,PWAT-PARM4,PWAT-PARM4,/PERLND/PWATER/PARAMETERS,,19,"*** <PLS >     CEPSC      UZSN      NSUR     INTFW       IRC     LZETP
*** x -  x     (mms)     (mms)                       (1/day)",*** Fourth group of PWATER Parameters.
PERLND,PWAT-PARM5,PWAT-PARM5,/PERLND/PWATER/PARAMETERS,,20,"*** <PLS >       FZG      FZGL
*** x -  x",*** Fifth group of PWATER Parameters.
PERLND,PWAT-PARM6,PWAT-PARM6,/PERLND/PWATER/PARAMETERS,,21,"*** <PLS >     MELEV      BELV    GWDATM       PCW       PGW      UPGW
*** x -  x       (m)       (m)       (m)",*** Sixth group of PWATER Parameters.
PERLND,PWAT-PARM7,PWAT-PARM7,/PERLND/PWATER/PARAMETERS,,22,"*** <PLS>    STABNO      SRRC     SREXP     IFWSC     DELTA    UELFAC    LELFAC
*** x -  x               (/hr)                (mm)      (mm)",*** Seventh group of PWATER Parameters.
PERLND,PWAT-STATE1,PWAT-STATE1,/PERLND/PWATER/STATES,,29,"*** <PLS>  PWATER state variables (mms)
*** x -  x      CEPS      SURS       UZS      IFWS       LZS      AGWS      GWVS",*** This table is used to specify the initial water storages.
PERLND,PWT-GASES,PWT-GASES,/PERLND/PWTGAS/PARAMETERS,,66,"***                   Initial DO and CO2 concentrations
*** <PLS >     SODOX     SOCO2     IODOX     IOCO2     AODOX     AOCO2
*** x -  x    (mg/l)  (mg C/l)    (mg/l)   (mg C/l)   (mg/l)  (mg C/l)",*** Initial DO and CO2 concentration values for section PWTGAS.
PERLND,PWT-PARM1,PWT-PARM1,/PERLND/PWTGAS/PARAMETERS,,58,"*** <PLS >  Flags for section PWTGAS
*** x -  x  IDV  ICV  GDV  GVC","*** Flags for section PWTGAS.  These flags each indicate whether or not a
*** parameter is allowed to vary throughout the year and, thus whether or
*** not the corresponding table of monthly values will be provided."
PERLND,PWT-PARM2,PWT-PARM2,/PERLND/PWTGAS/PARAMETERS,,59,"***         Second group of PWTGAS parms
*** <PLS >      ELEV     IDOXP     ICO2P     ADOXP     ACO2P
*** x -  x      (m)     (mg/l)  (mg C/l)    (mg/l)  (mg C/l)","*** Second group of PWTGAS parameters to estimate water temperature
*** concentrations of dissolved gases."
PERLND,PWT-TEMPS,PWT-TEMPS,/PERLND/PWTGAS/PARAMETERS,,65,"*** <PLS >    Initial water temperatures (deg C)
*** x -  x     SOTMP     IOTMP     AOTMP",*** Initial water temperature values for section PWTGAS.
PERLND,QUAL-INPUT,QUAL-INPUT1,/PERLND/PQUAL/PQUAL1/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT10,/PERLND/PQUAL/PQUAL10/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT2,/PERLND/PQUAL/PQUAL2/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT3,/PERLND/PQUAL/PQUAL3/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT4,/PERLND/PQUAL/PQUAL4/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT5,/PERLND/PQUAL/PQUAL5/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT6,/PERLND/PQUAL/PQUAL6/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT7,/PERLND/PQUAL/PQUAL7/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT8,/PERLND/PQUAL/PQUAL8/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-INPUT,QUAL-INPUT9,/PERLND/PQUAL/PQUAL9/PARAMETERS,,70,"***         Storage on surface and nonseasonal parameters
***            SQO   POTFW   POTFS   ACQOP  SQOLIM   WSQOP    IOQC    AOQC
*** <PLS >    qty/    qty/    qty/    qty/  qty/ha   mm/hr   qty/l   qty/l
*** x -  x      ha   tonne   tonne  ha.day","*** Storage on surface and nonseasonal parameter values for section This
*** table should be repeated for each quality constituent."
PERLND,QUAL-PROPS,QUAL-PROPS1,/PERLND/PQUAL/PQUAL1/FLAGS,,69,"*** <PLS >  Identifiers and Flags
*** x -  x    QUALID      QTID  QSD VPFW VPFS  QSO  VQO QIFW VIQC QAGW VAQC","*** Identifiers and flags for a quality constituent. This table should be
*** repeated for each quality constituent."
PERLND,QUAL-PROPS,QUAL-PROPS10,/PERLND/PQUAL/PQUAL10/FLAGS,,69,"*** <PLS >  Identifiers and Flags
*** x -  x    QUALID      QTID  QSD VPFW VPFS  QSO  VQO QIFW VIQC QAGW VAQC","*** Identifiers and flags for a quality constituent. This table should be
*** repeated for each quality constituent."
